id;eikon_deal_id;verified_deal;potential_deal_cos05;acquiror;manually_checked_acquiror;manually_checked_target;best_match_link_corrected;best_match_review_amount_corrected;full_name;full_name_cleaned;Reviews_cumsum;bucket
6016;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/PMC-Sierra-Reviews-E1841.htm;202;PMC-Sierra Inc;PMC-Sierra;1196517;3
1405;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Liberty-Global-Reviews-E38776.htm;386;Liberty Global PLC;Liberty Global;1196903;3
5944;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Cable-and-Wireless-Communications-Reviews-E354541.htm;253;Cable & Wireless Communications PLC;Cable and Wireless Communications;1197156;3
1516;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Snyder-s-Lance-Reviews-E1584.htm;309;Snyder's-Lance Inc;Snyder's-Lance;1197465;3
5945;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Diamond-Foods-Reviews-E11977.htm;51;Diamond Foods Inc;Diamond Foods;1197516;3
1407;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Duke-Energy-Reviews-E211.htm;1400;Duke Energy Corp;Duke Energy;1198916;3
5973;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Piedmont-Natural-Gas-Reviews-E531.htm;57;Piedmont Natural Gas Co Inc;Piedmont Natural Gas Co;1198973;3
1410;1,54E+11;1;1;1;1;1;https://www.glassdoor.co.uk/Reviews/Expedia-Reviews-E5605043.htm;59;Expedia Inc;Expedia;1199032;3
5947;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/HomeAway-Reviews-E2842124.htm;45;HomeAway Inc;HomeAway;1199077;3
1418;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Comtech-Telecommunications-Reviews-E2135.htm;103;Comtech Telecommunications Corp;Comtech Telecommunications;1199180;3
5953;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/TeleCommunication-Systems-Reviews-E11927.htm;162;TeleCommunication Systems Inc;TeleCommunication Systems;1199342;3
1647;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/DuPont-Reviews-E215.htm;2512;The Dow Chemical Co;The Dow Chemical;1201854;3
6045;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/DuPont-Reviews-E215.htm;2500;EI du Pont de Nemours & Co {DuPont};EI du Pont de Nemours and Co. {DuPont};1204354;3
1422;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/CalAmp-Reviews-E1219.htm;190;CalAmp Corp;CalAmp;1204544;3
5960;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/LoJack-Reviews-E2445.htm;125;LoJack Corp;LoJack;1204669;3
1423;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Global-Payments-Reviews-E13140.htm;818;Global Payments Inc;Global Payments;1205487;3
5962;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Heartland-Payment-Systems-Reviews-E15462_P30.htm;964;Heartland Payment Systems Inc;Heartland Payment Systems;1206451;3
1184;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Waste-Connections-Reviews-E7903.htm;594;Progressive Waste Solutions Ltd;Progressive Waste Solutions;1207045;3
5696;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Waste-Connections-Reviews-E7903.htm;549;Waste Connections Inc;Waste Connections;1207594;3
1027;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Microchip-Technology-Reviews-E2298.htm;1500;Microchip Technology Inc;Microchip Technology;1209094;3
5591;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Atmel-Reviews-E1776.htm;220;Atmel Corp;Atmel;1209314;3
1225;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/II-VI-Reviews-E1501.htm;177;II-VI Inc;II-VI;1209491;3
5677;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/ANADIGICS-Reviews-E3068.htm;40;ANADIGICS Inc;ANADIGICS;1209531;3
1117;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Brunswick-Reviews-E111.htm;252;Brunswick Corp;Brunswick;1209783;3
5674;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Cybex-International-Reviews-E925.htm;48;CYBEX International Inc;CYBEX International;1209831;3
1275;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Huntington-National-Bank-Reviews-E1496.htm;2173;Huntington Bancshares Inc;Huntington Bancshares;1212004;3
5592;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/FirstMerit-Reviews-E1401.htm;124;FirstMerit Corp;FirstMerit;1212128;3
1029;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Westlake-Chemical-Reviews-E15202.htm;180;Westlake Chemical Corp;Westlake Chemical;1212308;3
5593;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Axiall-Reviews-E666402.htm;67;Axiall Corp;Axiall;1212375;3
1202;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Abbott-Reviews-E12.htm;6600;Abbott Laboratories;Abbott Laboratories;1218975;3
5594;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Alere-Reviews-E295450.htm;534;Alere Inc;Alere;1219509;3
1033;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/MKS-Instruments-Reviews-E7469.htm;199;MKS Instruments Inc;MKS Instruments;1219708;3
5733;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Newport-Reviews-E1696.htm;88;Newport Corp;Newport;1219796;3
1035;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/CCL-Industries-Reviews-E7066.htm;184;CCL Industries Inc;CCL Industries;1219980;3
5600;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Checkpoint-Systems-Reviews-E1247.htm;199;Checkpoint Systems Inc;Checkpoint Systems;1220179;3
1250;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Alaska-Airlines-Reviews-E19.htm;1200;Alaska Air Group Inc;Alaska Air Group;1221379;3
5604;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Virgin-America-Reviews-E35336.htm;337;Virgin America Inc;Virgin America;1221716;3
1043;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Hanesbrands-Reviews-E13758.htm;834;Hanesbrands Inc;Hanesbrands;1222550;3
5611;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Pacific-Brands-Reviews-E316994.htm;40;Pacific Brands Ltd;Pacific Brands;1222590;3
1046;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/BCE-Reviews-E4001.htm;71;BCE Inc;BCE;1222661;3
5613;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Manitoba-Telecom-Services-Reviews-E8008.htm;50;Manitoba Telecom Services Inc;Manitoba Telecom Services;1222711;3
1047;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Oracle-Reviews-E1737.htm;42400;Oracle Corp;Oracle;1265111;3
5614;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Opower-Reviews-E313448.htm;176;Opower Inc;Opower;1265287;3
1080;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Pfizer-Reviews-E525.htm;6100;Pfizer Inc;Pfizer;1271387;3
5634;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Medivation-Reviews-E40825.htm;57;Medivation Inc;Medivation;1271444;3
1064;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Microsoft-Reviews-E1651.htm;35800;Microsoft Corp;Microsoft;1307244;3
5621;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/LinkedIn-Reviews-E34865.htm;4927;LinkedIn Corp;LinkedIn;1312171;3
1056;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Thermo-Fisher-Scientific-Reviews-E658.htm;6700;Thermo Fisher Scientific Inc;Thermo Fisher Scientific;1318871;3
5702;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/FEI-Reviews-E4586.htm;100;FEI Co;FEI;1318971;3
1227;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Colony-Capital-Reviews-E10038.htm;139;Colony Capital Inc;Colony Capital;1319110;3
5713;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Colony-Capital-Reviews-E10038.htm;139;Colony Capital Inc;Colony Capital;1319249;3
1252;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Couche-Tard-Reviews-E13736.htm;325;Alimentation Couche-Tard Inc;Alimentation Couche-Tard;1319574;3
5680;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/CST-Brands-Reviews-E717969.htm;112;CST Brands Inc;CST Brands;1319686;3
1220;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Envision-Healthcare-Reviews-E39449.htm;517;AmSurg Corp;AmSurg;1320203;3
5704;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Envision-Healthcare-Reviews-E39449.htm;495;Envision Healthcare Holdings Inc;Envision Healthcare;1320698;3
1183;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Revlon-Inc-Reviews-E5812.htm;579;Revlon Inc;Revlon;1321277;3
5622;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Elizabeth-Arden-Reviews-E5707.htm;248;Elizabeth Arden Inc;Elizabeth Arden;1321525;3
1067;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/OSI-Systems-Reviews-E6973.htm;114;OSI Systems Inc;OSI Systems;1321639;3
5625;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/American-Science-and-Engineering-Reviews-E767.htm;50;American Science & Engineering Inc;American Science and Engineering;1321689;3
1201;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Tesla-Reviews-E43129.htm;6478;Tesla Motors Inc;Tesla Motors;1328167;3
5624;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/SolarCity-Reviews-E244963.htm;2300;SolarCity Corp;SolarCity;1330467;3
1073;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Analog-Devices-Reviews-E49.htm;1600;Analog Devices Inc;Analog Devices;1332067;3
5629;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Linear-Technology-Reviews-E1598.htm;139;Linear Technology Corp;Linear Technology;1332206;3
1074;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Oracle-Reviews-E1737.htm;42400;Oracle Corp;Oracle;1374606;3
5631;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/NetSuite-Reviews-E11153.htm;698;NetSuite Inc;NetSuite;1375304;3
1076;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Vail-Resorts-Reviews-E6662.htm;200;Vail Resorts Inc;Vail Resorts;1375504;3
5729;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Whistler-Blackcomb-Reviews-E472497.htm;145;Whistler Blackcomb Holdings Inc;Whistler Blackcomb;1375649;3
1079;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/United-Bankshares-Reviews-E1987.htm;162;United Bankshares Inc;United Bankshares;1375811;3
5716;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Cardinal-Financial-Company-Reviews-E822911.htm;519;Cardinal Financial Corp;Cardinal Financial;1376330;3
1083;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Danaher-Reviews-E193.htm;596;Danaher Corp;Danaher;1376926;3
5637;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Cepheid-Reviews-E11831.htm;495;Cepheid Inc;Cepheid;1377421;3
1266;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Xperi-Reviews-E1563777.htm;107;Tessera Technologies Inc;Tessera Technologies;1377528;3
5644;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/DTS-Reviews-E11499.htm;83;DTS Inc;DTS;1377611;3
1096;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/AT-and-T-Reviews-E613.htm;33600;AT&T Inc;ATandT;1411211;3
5722;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/WarnerMedia-Reviews-E12777.htm;2400;Time Warner Inc;Time Warner;1413611;3
1100;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Broadcom-Reviews-E6926.htm;3300;Broadcom Ltd;Broadcom;1416911;3
5692;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Brocade-Reviews-E9183.htm;965;Brocade Communications Systems Inc;Brocade Communications Systems;1417876;3
1269;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Insight-Reviews-E3823.htm;913;Insight Enterprises Inc;Insight Enterprises;1418789;3
5659;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Datalink-Reviews-E8361.htm;83;Datalink Corp;Datalink;1418872;3
413;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Salesforce-Reviews-E11159.htm;13189;Salesforce.com Inc;Salesforce.com;1432061;3
4906;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Tableau-Software-Reviews-E38125.htm;100;Tableau Software Inc;Tableau Software;1432161;3
1104;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Adobe-systems-Reviews-EI_IE1090.0,5_KO6,13.htm;8300;Adobe Systems Inc;Adobe Systems;1440461;3
5660;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/TubeMogul-Reviews-E250150.htm;181;TubeMogul Inc;TubeMogul;1440642;3
1119;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Gildan-Activewear-Reviews-E8383.htm;221;Gildan Activewear Inc;Gildan Activewear;1440863;3
5712;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/American-Apparel-Reviews-E18373.htm;1100;American Apparel LLC;American Apparel;1441963;3
1205;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/WellCare-Reviews-E34976.htm;1200;WellCare Health Plans Inc;WellCare Health Plans;1443163;3
5663;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Universal-American-Reviews-E2002.htm;166;Universal American Corp;Universal American;1443329;3
1247;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Sunoco-logistics-Reviews-EI_IE629.0,6_KO7,16.htm;464;Sunoco Logistics Partners LP;Sunoco Logistics Partners;1443793;3
5718;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Energy-Transfer-Reviews-E6125.htm;439;Energy Transfer Partners LP;Energy Transfer Partners;1444232;3
1109;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Parker-Hannifin-Reviews-E517.htm;2300;Parker Hannifin Corp;Parker Hannifin;1446532;3
5668;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/CLARCOR-Reviews-E1206.htm;50;CLARCOR Inc;CLARCOR;1446582;3
1120;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Allergan-Reviews-E27.htm;1500;Allergan Plc;Allergan;1448082;3
5676;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/LifeCell-Reviews-E4930.htm;87;LifeCell Corp;LifeCell;1448169;3
763;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Keysight-Technologies-Reviews-E877317.htm;1200;Keysight Technologies Inc;Keysight Technologies;1449369;3
5324;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Ixia-Reviews-E9341.htm;281;IXIA;IXIA;1449650;3
761;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/AmTrust-Financial-Reviews-E43248.htm;827;AltaGas Ltd;AltaGas;1450477;3
5322;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/WGL-Reviews-E268948.htm;76;WGL Holdings Inc;WGL;1450553;3
762;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm;22000;Tesco PLC;Tesco;1472553;3
5323;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Booker-Group-Reviews-E10121.htm;255;Booker Group PLC;Booker Group;1472808;3
764;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/ONEOK-Reviews-E490.htm;184;ONEOK Inc;ONEOK;1472992;3
5455;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/ONEOK-Reviews-E490.htm;184;ONEOK Partners LP;ONEOK Partners;1473176;3
919;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Reckitt-Reviews-E3600.htm;3500;Reckitt Benckiser Group PLC;Reckitt Benckiser Group;1476676;3
5397;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Mead-Johnson-Reviews-E13969.htm;356;Mead Johnson Nutrition Co;Mead Johnson Nutrition;1477032;3
766;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Allergan-Reviews-E27.htm;1500;Allergan Plc;Allergan;1478532;3
5325;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/ZELTIQ-Aesthetics-Reviews-E800145.htm;71;ZELTIQ Aesthetics Inc;ZELTIQ Aesthetics;1478603;3
770;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Restaurant-Brands-International-Reviews-E1138188.htm;449;Restaurant Brands International Inc;Restaurant Brands International;1479052;3
5402;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Popeyes-Reviews-E14706.htm;2300;Popeyes Louisiana Kitchen Inc;Popeyes Louisiana Kitchen;1481352;3
768;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Hologic-Reviews-E1568.htm;878;Hologic Inc;Hologic;1482230;3
5327;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Cynosure-Reviews-E39669.htm;135;Cynosure Inc;Cynosure;1482365;3
941;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Hewlett-Packard-Enterprise-HPE-Reviews-E1093046.htm;14400;Hewlett Packard Enterprise Co;Hewlett Packard Enterprise;1496765;3
5330;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Nimble-Storage-Reviews-E361604.htm;167;Nimble Storage Inc;Nimble Storage;1496932;3
775;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/MaxLinear-Reviews-E354387.htm;183;MaxLinear Inc;MaxLinear;1497115;3
5333;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Exar-Reviews-E1380.htm;46;EXAR Corp;EXAR;1497161;3
927;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Knight-Transportation-Reviews-E3705.htm;543;Knight Transportation Inc;Knight Transportation;1497704;3
5408;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Swift-Transportation-Reviews-E2065.htm;1300;Swift Transportation Co;Swift Transportation;1499004;3
781;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Tyson-Foods-Reviews-E1975.htm;2100;Tyson Foods Inc;Tyson Foods;1501104;3
5337;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/AdvancePierre-Foods-Reviews-E2022.htm;104;AdvancePierre Foods Holdings Inc;AdvancePierre Foods;1501208;3
897;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Amazon-Reviews-E6036.htm;135311;Amazon.com Inc;Amazon.com;1636519;4
5348;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Whole-Foods-Market-Reviews-E422.htm;15500;Whole Foods Market Inc;Whole Foods Market;1652019;4
920;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Intact-Reviews-E329903.htm;1400;Intact Financial Corp;Intact Financial;1653419;4
5468;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Intact-Insurance-Specialty-Solutions-Reviews-E17550.htm;176;OneBeacon Insurance Group Ltd;OneBeacon Insurance Group;1653595;4
949;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/First-Horizon-Reviews-E317187.htm;600;First Horizon National Corp;First Horizon National;1654195;4
5440;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Capital-Bank-Reviews-E7583.htm;124;Capital Bank Financial Corp;Capital Bank Financial;1654319;4
937;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Syneos-Health-Reviews-E1930341.htm;2055;INC Research Holdings Inc;INC Research;1656374;4
5386;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/inVentiv-Health-Reviews-E9919.htm;749;inVentiv Health Inc;inVentiv Health;1657123;4
831;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Vistra-Energy-Reviews-E1734879.htm;99;Vistra Energy Corp;Vistra Energy;1657222;4
5373;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Dynegy-Reviews-E2914.htm;102;Dynegy Inc;Dynegy;1657324;4
931;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Valaris-Reviews-E3018443.htm;124;Ensco PLC;Ensco;1657448;4
5346;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Atwood-Oceanics-Reviews-E1153.htm;47;Atwood Oceanics Inc;Atwood Oceanics;1657495;4
542;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Conagra-Brands-Reviews-E172.htm;1500;Conagra Brands Inc;Conagra Brands;1658995;4
5090;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Pinnacle-Foods-Reviews-E6882.htm;294;Pinnacle Foods Inc;Pinnacle Foods;1659289;4
982;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/EQT-Reviews-E233.htm;169;EQT Corp;EQT;1659458;4
5350;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Rice-Energy-Reviews-E920814.htm;54;Rice Energy Inc;Rice Energy;1659512;4
799;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Markel-Reviews-E1618.htm;317;Markel Corp;Markel;1659829;4
5414;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/State-National-Co-Reviews-E363327.htm;69;State National Cos Inc;State National Cos;1659898;4
801;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Mitel-Networks-Reviews-E13569.htm;680;Mitel Networks Corp;Mitel Networks;1660578;4
5355;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/ShoreTel-Reviews-E9479.htm;271;ShoreTel Inc;ShoreTel;1660849;4
814;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Raytheon-Technologies-Reviews-E561.htm;6640;United Technologies Corp;United Technologies;1667489;4
5362;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Rockwell-Collins-Reviews-E13435.htm;1700;Rockwell Collins Inc;Rockwell Collins;1669189;4
808;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/United-Rentals-Reviews-E7395.htm;1400;United Rentals Inc;United Rentals;1670589;4
5453;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Neff-Rental-Reviews-E324909.htm;123;Neff Corp;Neff;1670712;4
812;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Gilead-Sciences-Reviews-E2016.htm;1400;Gilead Sciences Inc;Gilead Sciences;1672112;4
5360;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Kite-Pharma-Reviews-E1301677.htm;267;Kite Pharma Inc;Kite Pharma;1672379;4
815;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/RhythmOne-Reviews-E985610.htm;187;RhythmOne PLC;RhythmOne;1672566;4
5363;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/YuMe-Reviews-E341233.htm;137;YuMe Inc;YuMe;1672703;4
818;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Northrop-Grumman-Reviews-E488.htm;8300;Northrop Grumman Corp;Northrop Grumman;1681003;4
5365;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Orbital-ATK-Reviews-E957249.htm;294;Orbital ATK Inc;Orbital ATK;1681297;4
992;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/METRO-Reviews-E7046.htm;1219;Metro Inc;Metro;1682516;4
5405;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/The-Jean-Coutu-Group-pjc-Inc-Reviews-E8720.htm;289;The Jean Coutu Group(PJC)Inc;The Jean Coutu Group(PJC)Inc;1682805;4
840;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/CVS-Health-Reviews-E437.htm;30500;CVS Health Corp;CVS Health;1713305;4
5377;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Aetna-Reviews-E16.htm;400;Aetna Inc;Aetna;1713705;4
905;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Walt-Disney-Company-Reviews-E717.htm;9200;Walt Disney Co;Walt Disney;1722905;4
5435;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Fox-Networks-Group-Reviews-E1162348.htm;161;21st Century Fox Inc;21st Century Fox;1723066;4
837;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/LHC-Group-Reviews-E37879.htm;1400;LHC Group Inc;LHC Group;1724466;4
5375;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Almost-Family-Reviews-E4784.htm;296;Almost Family Inc;Almost Family;1724762;4
844;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Oracle-Reviews-E1737.htm;42400;Oracle Corp;Oracle;1767162;4
5381;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Aconex-Reviews-E324700.htm;111;Aconex Ltd;Aconex;1767273;4
906;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Campbell-Soup-Company-Reviews-E129.htm;100;Campbell Soup Co;Campbell Soup;1767373;4
5398;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Snyder-s-Lance-Reviews-E1584.htm;297;Snyder's-Lance Inc;Snyder's-Lance;1767670;4
495;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Archrock-Reviews-E1176896.htm;71;Archrock Inc;Archrock;1767741;4
5184;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Archrock-Reviews-E1176896.htm;71;Archrock Partners LP;Archrock Partners;1767812;4
496;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Dominion-Energy-Reviews-E204.htm;675;Dominion Energy Inc;Dominion Energy;1768487;4
5141;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/SCANA-Reviews-E577.htm;147;SCANA Corp;SCANA;1768634;4
501;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Celgene-Reviews-E1235.htm;446;Celgene Corp;Celgene;1769080;4
5060;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Juno-Therapeutics-Reviews-E927288.htm;59;Juno Therapeutics Inc;Juno Therapeutics;1769139;4
506;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Motorola-Solutions-Reviews-E427189.htm;1100;Motorola Solutions Inc;Motorola Solutions;1770239;4
